股票代码,股票简称,币种,报告期间,数据类型,总资产,总负债,净利润,营业总收入,营业总成本,研发费用,利润总额,所得税,研发投入占比,毛利率,总资产周转率
CLIK,Click Holdings Ltd,USD,2022-12-31,A,11885544.5925,12511202.7915,1429151.658,32473882.6875,26237123.547,,1429151.658,0,,19.20546181840056,2.732216638015192
BIDU,百度,USD,2025-09-30,Q,444072000000,156473000000,-11232000000,31174000000,18315000000,5179000000,-13145000000,-1828000000,16.61320331045102,41.24911785462244,0.07020032787475905
BIDU,百度,USD,2025-06-30,Q,450569000000,152657000000,7322000000,32713000000,18357000000,5119000000,8140000000,881000000,15.64821324855562,43.8846941582857,0.0726037521445106
BIDU,百度,USD,2025-03-31,Q,453982000000,163908000000,7717000000,32452000000,17487000000,4544000000,8995000000,1177000000,14.00221866140762,46.1142610624923,0.07148301033961699
BIDU,百度,USD,2024-12-31,Q,427780000000,144168000000,5192000000,34124000000,18014000000,5515000000,6577000000,1619000000,16.16164576251319,47.21017465713281,0.07976997522090794
BIDU,百度,USD,2024-09-30,Q,417316000000,138125000000,7632000000,33557000000,16399000000,5366000000,8600000000,814000000,15.99070238698334,51.13091158327622,0.08041148673906584
PLBL,Polibeli Group Ltd-A,USD,2024-12-31,A,21043518,45682515,-10978791,30226939,29078294,,-10978791,0,,3.800070526492941,1.436401413489893
PLBL,Polibeli Group Ltd-A,USD,2023-12-31,A,20145572,29338435,-6726689,22791538,21758592,,-6723858,2831,,4.532146974899192,1.131342311848976
PLBL,Polibeli Group Ltd-A,USD,2022-12-31,A,19187832,23726686,-8047302,28747444,30293041,,-8047302,0,,-5.376467556559115,1.498212200315283
NAAS,能链智电,USD,2024-12-31,Q,650644000,1404778000,-542931000,45244000,17507000,4373000,-485192000,47558000,9.665369993811336,61.30536645743082,0.06953725847006965
NAAS,能链智电,USD,2024-09-30,Q,1287876000,1507500000,-7684000,44448000,19298000,4920000,-69030000,-59513000,11.06911447084233,56.58297336213103,0.03451263941559591
NAAS,能链智电,USD,2024-06-30,Q,1309734000,1552237000,-135471000,91693000,61240000,11274000,-144499000,-9056000,12.29537696443567,33.21191366843706,0.0700088720305039
HLP,宏力型钢,USD,2024-12-31,A,65010421,11517126,-1881635,14105620,9585873,,-1873243,8392,,32.04217184356306,0.2169747524016188
HLP,宏力型钢,USD,2023-12-31,A,32128670,11021117,864722,15997954,10752114,,932462,67740,,32.79069310988142,0.4979339014033261
HLP,宏力型钢,USD,2022-12-31,A,36164139,22689446,2932363,20283245,13274752,,3212432,280069,,34.5531151450372,0.5608662492974048
HLP,宏力型钢,USD,2021-12-31,A,21845746,10357150,3202212,21713138,14058830,,3465292,263080,,35.25196588351255,0.9939298021683489
VIOT,云米,USD,2024-12-31,Q,,,,,,,,,,,
BIYA,柏雅国际,USD,2024-12-31,A,4951430,4401366,-8750,12809211,11401940,238150,35217,28530,1.859208970794532,10.98639877194622,2.586972046459306
BIYA,柏雅国际,USD,2023-12-31,A,7623191,7028874,-1017077,11574877,10772530,300519,-1030577,32239,2.5963040471186,6.931797201819077,1.51837688443068
BIYA,柏雅国际,USD,2022-12-31,A,7878429,6175758,-1264103,13161560,11635220,479218,-1306260,23421,3.641042551186941,11.59695355261838,1.670581787308104
BIYA,柏雅国际,USD,2021-12-31,A,7881531,4635115,239597,20824565,18148607,337770,452540,200333,1.621978658377738,12.85000671082445,2.642197943521379
TWG,富原集团,USD,2024-12-31,A,19784932,1164514,-2019515,4747580,2240867,,-2019515,0,,52.79980537452765,0.239959379188162
TWG,富原集团,USD,2023-12-31,A,7348982,2396346,2438095,16943287,11556006,,3045248,607153,,31.79596143298523,2.305528439177018
TWG,富原集团,USD,2022-12-31,A,3432169,920317,1917771,8512929,4309747,,2280358,362587,,49.37409909092393,2.480335030122351
TWG,富原集团,USD,2021-12-31,A,339748,386680,-10995,19615,4313,,-16888,-5893,,78.01172572011215,0.05773396752887434
TRSG,Tungray Technologies Inc-A,USD,2024-12-31,A,29907903,12647626,-480019,12810249,7212706,1063210,-293635,278082,8.29968254325111,43.69581731003043,0.4283232094206003
TRSG,Tungray Technologies Inc-A,USD,2023-12-31,A,27050344,11335904,856536,14362502,7651593,791762,1294642,537881,5.512702452539258,46.72520846298229,0.5309545046820846
TRSG,Tungray Technologies Inc-A,USD,2022-12-31,A,26032830,11189150,2851467,16334400,7067421,829211,3469668,628534,5.076470516211186,56.73290111666177,0.6274538726677046
TRSG,Tungray Technologies Inc-A,USD,2021-12-31,A,25788188,13197905,4297846,17468116,8209516,669358,5005596,709029,3.831884331429904,53.00285388533028,0.6773688791162837
HIMX,奇景光电,USD,2025-09-30,Q,1694579000,812022000,1070000,199161000,139062000,46952000,348000,-1001000,23.57489669162135,30.17608869206321,0.1175283064407148
HIMX,奇景光电,USD,2025-06-30,Q,1708134000,836847000,16544000,214798000,147791000,37542000,22064000,5054000,17.47781636700528,31.19535563645844,0.1257500875224075
HIMX,奇景光电,USD,2025-03-31,Q,1635480000,719362000,19987000,215133000,149581000,34987000,24023000,3841000,16.26296291131533,30.47045316153264,0.1315411989140803
HIMX,奇景光电,USD,2024-12-31,Q,1639521000,743194000,24608000,237223000,164963000,37584000,25792000,761000,15.84332042002673,30.46079005829958,0.144690430924642
HIMX,奇景光电,USD,2024-09-30,Q,1627983000,755641000,13023000,222407000,155795000,46880000,7581000,-5174000,21.07847324949305,29.95049616244093,0.1366150629337038
UMC,联华电子,USD,2025-09-30,Q,555395422000,194195228000,14982060000,59127040000,41503722000,4630616000,14643907000,-300310000,7.831638451713463,29.80585194185266,0.1064593578879014
UMC,联华电子,USD,2025-06-30,Q,548143566000,211098060000,8902530000,58757657000,41879559000,4193679000,10153978000,1305996000,7.13724681023275,28.72493367119795,0.1071939189741397
UMC,联华电子,USD,2025-03-31,Q,572962283000,182133652000,7776741000,57858957000,42412312000,3963703000,9346571000,1603332000,6.850629886052043,26.69706783687787,0.1009821391681379
UMC,联华电子,USD,2024-12-31,Q,560168955000,194462244000,10064953000,60386110000,42043529000,4334242000,11339421000,1311362000,7.17754794935458,30.37549694789083,0.1077998155038778
UMC,联华电子,USD,2024-09-30,Q,574292437000,205801571000,14472042000,60485085000,40056240000,4021752000,16564188000,2122430000,6.649163177996691,33.77501246794974,0.1053210544021146
UMC,联华电子,USD,2024-06-30,Q,,,,,,,,,,,
AS,亚玛芬体育,USD,2025-09-30,Q,9711500000,4044700000,143100000,1756300000,758100000,,197700000,51300000,,56.83539258668793,0.1808474489007877
AS,亚玛芬体育,USD,2025-06-30,Q,9018900000,3495100000,18200000,1236300000,513400000,,21800000,-600000,,58.47286257380895,0.1370788011841799
AS,亚玛芬体育,USD,2025-03-31,Q,8527400000,3296600000,134600000,1472500000,621400000,,197600000,59500000,,57.79966044142615,0.1726786593803504
AS,亚玛芬体育,USD,2024-12-31,Q,8336300000,3327900000,15400000,1635500000,718000000,,70900000,53800000,,56.09905227759096,0.1961901563043557
AS,亚玛芬体育,USD,2024-09-30,Q,8828400000,4716100000,55800000,1353800000,606500000,,128900000,72700000,,55.20017727877087,0.1533460196638123
AS,亚玛芬体育,USD,2024-06-30,Q,,,,,,,,,,,
BYAH,朴荷,USD,2024-10-31,A,3083283,1577198,478561,2381851,195336,36714,793421,314860,1.541406242455972,91.79898322775018,0.7725048268355516
BYAH,朴荷,USD,2023-10-31,A,2264867,1252394,852042,2459102,310989,30881,1181569,329527,1.255783615319739,87.35355426493085,1.085760002684484
BYAH,朴荷,USD,2022-10-31,A,2518722,2368445,191298,1919389,509162,60671,190010,-1288,3.160953824368067,73.4727040740569,0.7620487691773844
BYAH,朴荷,USD,2021-10-31,A,594216,1172401,-484958,931036,311162,,-484958,0,,66.5789507602284,1.56683091670369
TAL,好未来,USD,2025-08-31,Q,5452639000,2017141000,124084000,861353000,370340000,,175924000,51080000,,57.00485166940847,0.1579699297899604
TAL,好未来,USD,2025-05-31,Q,5715202000,2144951000,31282000,574999000,259571000,,42540000,11078000,,54.85713888198066,0.1006086923961743
TAL,好未来,USD,2025-02-28,Q,5503067000,1736669000,-7311000,610239000,292646000,,11766000,13972000,,52.04403520587834,0.1108907087629498
TAL,好未来,USD,2024-11-30,Q,5789064000,2025401000,23069000,606446000,286689000,,22209000,-3582000,,52.72637629731254,0.1047571766351175
TAL,好未来,USD,2024-08-31,Q,5340925000,1592232000,57431000,619361000,270632000,,83560000,25635000,,56.30464301110338,0.115965118401775
WAFU,华富教育,USD,2025-03-31,A,15448258,3678705,-465299,6186645,3609750,,-272744,100104,,41.65254350298102,0.4004752509959376
WAFU,华富教育,USD,2024-03-31,A,16156423,3997187,-55288,7223220,4232253,,-245970,130890,,41.40766860209159,0.447080396446664
WAFU,华富教育,USD,2023-03-31,A,17538192,4508209,905892,10692613,5005710,,2102972,430529,,53.18534393791302,0.6096759004576983
WAFU,华富教育,USD,2022-03-31,A,18003906,5993766,743135,11474348,6013731,,1141416,238885,,47.589780264639,0.6373254781490194
WAFU,华富教育,USD,2021-03-31,A,,,,,,,,,,,
MSC,新濠影汇,USD,2025-09-30,Q,2822321000,2227087000,-18569000,182514000,58328000,,-17148000,3169000,,68.04190363478966,0.06466805157882466
MSC,新濠影汇,USD,2025-06-30,Q,2921849000,2338150000,-3745000,190051000,65997000,,-1010000,3088000,,65.27405801600624,0.06504477130748372
MSC,新濠影汇,USD,2024-12-31,Q,2985444000,2338925000,-27748000,152863000,54381000,,-30161000,199000,,64.42500801371163,0.05120276916934299
MSC,新濠影汇,USD,2024-09-30,Q,2981585000,2309803000,-20968000,174630000,61207000,,-20435000,2507000,,64.95046670102502,0.05856951923222044
MSC,新濠影汇,USD,2024-06-30,Q,3089156000,2411150000,-33431000,161495000,59766000,,-31975000,4603000,,62.99204309730951,0.05227803322331407
COE,51Talk,USD,2025-09-30,Q,64866000,88675000,-4755000,26334000,7042000,1576000,-4501000,264000,5.984658616237564,73.2589048378522,0.40597539543058
COE,51Talk,USD,2025-06-30,Q,52937000,71378000,-3047000,20398000,5181000,1238000,-2891000,169000,6.06922247279145,74.60045102461027,0.3853259534918866
COE,51Talk,USD,2025-03-31,Q,45494000,61635000,-1470000,18247000,4205000,1041000,-1332000,157000,5.705047405052886,76.95511590946457,0.4010858574757111
COE,51Talk,USD,2024-12-31,Q,43942000,58654000,-1631000,16239000,3651000,936000,-1505000,162000,5.763901718086089,77.5170884906706,0.3695553229256748
COE,51Talk,USD,2024-09-30,Q,38925000,52260000,-618000,14047000,2985000,839000,-584000,51000,5.972805581262903,78.7499110130277,0.3608734746307001
PMAX,Powell Max Ltd-A,USD,2024-12-31,A,62571860,41304223,-18074094,36461260,22081030,,-18074094,0,,39.43975057362253,0.5827101831398331
PMAX,Powell Max Ltd-A,USD,2023-12-31,A,22989475,38302443,7079243,49121839,25238821,,7079243,0,,48.61995903695707,2.136709907468526
PMAX,Powell Max Ltd-A,USD,2022-12-31,A,19831841,42176674,-98603,37772821,22217680,,-98603,0,,41.18077651653288,1.904655296500209
LBGJ,利邦厨具,USD,2025-06-30,A,27834491,20020097,-1013575,11106078,7857589,,-1041828,-26249,,29.24965050668652,0.3990041707606581
LBGJ,利邦厨具,USD,2024-06-30,A,25079568,20824571,-1371141,10794015,8086367,,-1561607,-187720,,25.08471592822504,0.4303907866355593
LBGJ,利邦厨具,USD,2023-06-30,A,25353019,19803979,616818,14004548,8246591,,866731,252611,,41.11490781423292,0.5523818682106458
LBGJ,利邦厨具,USD,2022-06-30,A,20377015,15024378,848117,13479135,8623897,,1438221,593118,,36.02039745132014,0.6614872197915151
LBGJ,利邦厨具,USD,2021-06-30,A,,,,,,,,,,,
APLM,冠科美博-A,USD,2024-12-31,A,13098000,8234000,-53858000,0,,24566000,-53599000,259000,,,
APLM,冠科美博-A,USD,2023-12-31,A,55387000,14153000,-172601000,0,,34193000,-172591000,10000,,,
APLM,冠科美博-A,USD,2022-12-31,A,76475000,524595000,-240811000,0,,35457000,-240810000,1000,,,
APLM,冠科美博-A,USD,2021-12-31,A,123437000,336299000,-94797000,0,,35568000,-94796000,1000,,,
SUPX,SuperX AI Technology Ltd,USD,2024-06-30,A,8006374,1041386,-854927,2903179,2085296,,-847619,7308,,28.17197975047353,0.3626084667041535
SUPX,SuperX AI Technology Ltd,USD,2023-06-30,A,2462702,1370035,38678,6140731,4862424,,94643,55965,,20.81685388921938,2.493493325623644
SUPX,SuperX AI Technology Ltd,USD,2022-06-30,A,3057463,1853344,-65911,9620570,8172607,,-12050,53861,,15.05069865922705,3.146585911260414
SUPX,SuperX AI Technology Ltd,USD,2021-06-30,A,3510009,2018824,425126,6299004,5113000,,454907,29781,,18.82843700369138,1.794583432692053
ILAG,Intelligent Living Application ,USD,2024-12-31,A,14440221,1802155,-3690287,7506551,6194843,649753,-3607073,83214,8.65581276940635,17.47417688896006,0.5198362961342489
ILAG,Intelligent Living Application ,USD,2023-12-31,A,18283858,1881465,-3501518,6443357,5810015,,-3445281,56237,,9.829379312678158,0.3524068607402223
ILAG,Intelligent Living Application ,USD,2022-12-31,A,21802074,2350263,-1655903,12158102,9961988,,-1655903,0,,18.06296739408832,0.5576580466610653
ILAG,Intelligent Living Application ,USD,2021-12-31,A,9308969,5828683,-1386515,12543556,11231253,,-1386515,0,,10.46196947659818,1.347469950753945
EH,亿航智能,USD,2025-09-30,Q,1927500000,875351000,-82156000,92472000,36263000,50625000,-80928000,-1000,54.74630158318193,60.78488623583355,0.04797509727626459
EH,亿航智能,USD,2025-06-30,Q,1775574000,765844000,-80793000,147162000,55090000,57579000,-79412000,114000,39.12626900966282,62.56506435085144,0.08288136681433722
EH,亿航智能,USD,2025-03-31,Q,1600741000,678261000,-78084000,26092000,9799000,37285000,-76659000,1000,142.898206346773,62.4444274107006,0.01629995108515369
EH,亿航智能,USD,2024-12-31,Q,1584498000,628684000,-46858000,164278000,64590000,55963000,-44948000,177000,34.0660344050938,60.68250161311922,0.1036782627683973
EH,亿航智能,USD,2024-09-30,Q,1388522000,641725000,-48056000,128128000,49713000,43866000,-46253000,190000,34.23607642357642,61.20051823176823,0.09227653576968892
CCTG,CCSC Technology International H,USD,2025-03-31,A,15325082,4598986,-1410465,17631489,12647287,654039,-1680967,-270502,3.709493849328324,28.26875257103924,1.150498835830047
CCTG,CCSC Technology International H,USD,2024-03-31,A,17938031,5640364,-1295163,14748551,10825943,594521,-1381499,-86336,4.031046846568182,26.59656531682333,0.8221945318301658
CCTG,CCSC Technology International H,USD,2023-03-31,A,16534898,6043631,2208152,24059556,16190985,1084119,2485890,277738,4.505980908375865,32.70455614392884,1.455077376346682
CCTG,CCSC Technology International H,USD,2022-03-31,A,16390029,6950769,2289158,27169935,19694031,829024,2688986,399828,3.051254999321861,27.51535474781224,1.65771122186544
CCTG,CCSC Technology International H,USD,2021-03-31,A,,,,,,,,,,,
SKBL,Skyline Builders Group Holding ,USD,2025-03-31,A,28493592,19901469,727447,46009519,43090207,,901244,179325,,6.345017429980087,1.614732147494777
SKBL,Skyline Builders Group Holding ,USD,2024-03-31,A,20512202,17470447,929912,48821619,45928093,,1114426,150734,,5.92673094269979,2.380125692989958
SKBL,Skyline Builders Group Holding ,USD,2023-03-31,A,16679934,14027708,879554,44555081,43332532,,1112138,116641,,2.743904786078158,2.671178495070784
XPEV,小鹏汽车,USD,2025-09-30,Q,98306277000,68317329000,-380868000,20380950000,16276697000,2428863000,-393696000,-7113000,11.91731985015419,20.13769230580518,0.2073209424867143
XPEV,小鹏汽车,USD,2025-06-30,Q,92426959000,62089592000,-477754000,18274405000,15107075000,2206144000,-531047000,-9421000,12.07231644477618,17.33205540754952,0.1977172590953685
XPEV,小鹏汽车,USD,2025-03-31,Q,88888954000,58183893000,-664046000,15810628000,13351098000,1980724000,-648779000,7991000,12.52780091973576,15.5561815760892,0.1778694347106391
XPEV,小鹏汽车,USD,2024-12-31,Q,82706105000,51431317000,-1329973000,16105096000,13780319000,2006463000,-1349669000,-44092000,12.45855970060657,14.43503969178451,0.1947268100704295
XPEV,小鹏汽车,USD,2024-09-30,Q,76434782000,44407516000,-1807720000,10101710000,8560262000,1633071000,-1775295000,7025000,16.16628273826907,15.25927788463538,0.1321611671503164
WNW,知食谷,USD,2024-12-31,A,60945135,1967772,5114684,158485,91354,689,4742120,-372564,0.4347414581821624,42.35795185664259,0.002600453670338084
WNW,知食谷,USD,2023-12-31,A,20584279,11568372,-16066384,10977429,8394364,107199,-16105465,207240,0.976540135217454,23.53069193159892,0.5332918874642149
WNW,知食谷,USD,2022-12-31,A,37995641,17939426,-11072016,10978571,9803883,1030359,-11008707,211144,9.385183190052695,10.69982605204266,0.288942907950941
WNW,知食谷,USD,2021-12-31,A,28290040,10664213,-1081946,12258451,9418606,452608,-1117586,0,3.692212009494511,23.16642616591607,0.4333133145092761
TNMG,TNL Mediagene,USD,2024-12-31,A,92915077,56511317,-85004692,48493897,30755340,3052515,-85283966,-307246,6.294637446852333,36.57894724360882,0.5219163408754426
TNMG,TNL Mediagene,USD,2023-12-31,A,119616267,47248519,-804977,35838780,23187396,3327185,-1806871,-591082,9.283756310901207,35.30082218200508,0.2996146000777637
TNMG,TNL Mediagene,USD,2022-12-31,A,26534165,50670749,-11014131,20009994,12268798,2509069,-11641945,-247177,12.53907922211271,38.68664828185356,0.7541218651500811
ORIS,闽东红集团,USD,2024-12-31,A,72120000,2016000,2088000,15014000,11084000,,2003000,-85000,,26.17556946849607,0.2081808097615086
ORIS,闽东红集团,USD,2023-12-31,A,67720000,4678000,11501000,24122000,11338000,,11383000,-118000,,52.9972639084653,0.3562020082693443
ORIS,闽东红集团,USD,2022-12-31,A,56243000,3550000,11853000,24306000,11656000,,11941000,88000,,52.04476261005513,0.4321604466333588
ORIS,闽东红集团,USD,2021-12-31,A,48515000,3120000,9383000,22368000,10887000,,9516000,133000,,51.32778969957081,0.4610532824899516
EDU,新东方,USD,2025-08-31,Q,8012925000,3754521000,240723000,1522980000,637795000,,339223000,91542000,,58.12190573743582,0.1900654255468509
EDU,新东方,USD,2025-05-31,Q,7805499000,3851767000,7100000,1243155000,569872000,,9890000,1535000,,54.15921586608267,0.1592665632267713
EDU,新东方,USD,2025-02-28,Q,7447209000,3471675000,87255000,1183055000,531586000,,153402000,52579000,,55.06667061125646,0.1588588422857476
EDU,新东方,USD,2024-11-30,Q,7634488000,3652857000,31931000,1038636000,498312000,,52768000,14629000,,52.02246022668192,0.1360452724531102
EDU,新东方,USD,2024-08-31,Q,7709118000,3470179000,245430000,1435416000,583521000,,320324000,77551000,,59.34830042301326,0.186197175863698
CNF,深泛联,USD,2024-12-31,A,15027114542,10969556041,37784446,805619856,,,48288519,10504073,,,0.05361108107270592
CNF,深泛联,USD,2023-12-31,A,16364345824,12355419101,164617561,1114104537,,,205634579,41017018,,,0.06808121442691897
